txn_id,user_id,merchant_id,payment_method,amount,merchant_category,is_international,payer_bank,payee_bank,issuer_type,device_type,os_version_major,app_version_major,is_rooted_or_jailbroken,sim_operator,network_type,latency_ms,packet_loss_pct,signal_strength_dbm,avg_txn_amount_30d,txn_count_24h,failed_txn_count_1h,chargeback_flag_180d,account_age_days,daily_limit_remaining,available_balance_est,velocity_score,risk_score,geo_distance_km_from_usual,txn_hour,day_of_week,is_night_txn,merchant_failure_rate_1h,bank_failure_rate_1h,failure_reason
T1012921,45517,1948,CARD,258.39,RETAIL,0,ICICI,BOB,PRIVATE,ANDROID,12,8,0,JIO,4G,164,0.72,-89,138.71,3,0,0,389,47573.63,197.1,23.9,19.4,2.67,13,6,0,0.0222,0.0396,INSUFFICIENT_FUNDS
T1012922,95663,7555,WALLET,172.99,RETAIL,0,SBI,BOB,PUBLIC,ANDROID,14,8,0,JIO,WIFI,114,0.3,-98,146.83,2,1,0,524,53036.39,401.3,45.2,17.6,1.41,3,0,1,0.066,0.0399,PIN_OR_OTP_FAILED
T1012923,57052,8665,UPI,85.56,PHARMACY,0,ICICI,SBI,PUBLIC,ANDROID,11,10,1,VI,5G,107,0.53,-98,168.77,3,0,0,876,45037.26,179.91,19.1,19.0,15.64,16,4,0,0.0594,0.2102,BANK_SERVER_DOWN
T1012924,36024,4105,UPI,250.25,TRAVEL,0,PNB,AXIS,PRIVATE,ANDROID,13,10,0,JIO,4G,144,1.8,-93,826.04,2,1,0,252,50144.21,871.33,42.2,17.4,3.53,3,1,1,0.1097,0.0459,MERCHANT_CONFIGURATION_ISSUE
T1012925,17272,1157,CARD,200.52,BILLS,0,IDFC,ICICI,PRIVATE,ANDROID,12,13,0,VI,4G,112,2.56,-95,92.58,2,1,0,388,43062.43,308.17,31.1,21.1,27.09,10,5,0,0.0431,0.1297,BANK_SERVER_DOWN
T1012926,31002,6496,UPI,456.11,BILLS,0,PNB,KOTAK,PRIVATE,ANDROID,8,14,0,JIO,4G,132,3.45,-106,218.35,1,0,0,718,45756.01,387.92,33.4,20.2,1.08,12,0,0,0.0681,0.0898,BANK_SERVER_DOWN
T1012927,43543,8754,UPI,348.01,PHARMACY,0,IDFC,BOB,PRIVATE,ANDROID,12,8,0,JIO,4G,124,0.87,-86,328.13,2,1,0,738,41514.89,360.57,45.3,31.8,4.64,2,1,1,0.0144,0.0963,BANK_SERVER_DOWN
T1012928,54806,7503,UPI,146.4,FOOD,0,HDFC,BOB,PUBLIC,IOS,17,11,0,JIO,4G,120,1.78,-74,65.18,5,2,0,609,19183.26,223.07,53.3,23.9,4.93,4,4,1,0.1401,0.0308,MERCHANT_CONFIGURATION_ISSUE
T1012929,84728,2611,UPI,615.36,GROCERY,0,HDFC,KOTAK,PRIVATE,IOS,12,13,0,JIO,4G,54,2.08,-85,87.68,4,0,0,824,49104.06,262.29,51.6,31.8,2.14,21,5,0,0.064,0.0569,INSUFFICIENT_FUNDS
T1012930,73331,6234,CARD,211.56,ECOM,0,SBI,ICICI,PUBLIC,IOS,13,11,0,BSNL,WIFI,20,1.45,-90,211.54,2,0,0,1122,60000.0,637.9,38.7,11.4,3.21,19,2,0,0.0824,0.0172,MERCHANT_CONFIGURATION_ISSUE
T1012931,26045,4449,UPI,197.78,GROCERY,0,ICICI,ICICI,PUBLIC,IOS,15,11,0,AIRTEL,WIFI,112,2.02,-86,338.7,1,1,0,338,33750.87,901.44,27.7,28.0,1.52,0,6,1,0.0735,0.0593,MERCHANT_CONFIGURATION_ISSUE
T1012932,52006,4596,UPI,81.51,RETAIL,1,HDFC,AXIS,COOP,ANDROID,8,13,0,AIRTEL,4G,89,1.91,-102,104.47,3,0,0,49,57232.16,181.07,41.5,26.9,1.72,14,1,0,0.0719,0.0387,MERCHANT_CONFIGURATION_ISSUE
T1012933,90969,3631,CARD,444.7,ECOM,0,SBI,IDFC,PRIVATE,ANDROID,8,11,0,JIO,4G,168,1.4,-106,251.73,3,0,0,540,34840.31,923.17,27.0,15.3,3.12,12,2,0,0.0421,0.0365,SUSPECTED_FRAUD
T1012934,42725,4161,UPI,50.45,BILLS,0,HDFC,SBI,COOP,ANDROID,12,8,0,JIO,4G,217,1.9,-74,453.9,5,1,0,5,8450.34,1253.18,52.8,15.2,3.92,16,3,0,0.0182,0.0351,NETWORK_TIMEOUT
T1012935,47172,2208,UPI,612.44,RETAIL,0,PNB,IDFC,PUBLIC,ANDROID,11,17,0,JIO,5G,48,0.23,-79,117.75,3,0,0,338,60000.0,376.39,44.7,12.4,0.64,20,5,0,0.0547,0.0257,INSUFFICIENT_FUNDS
T1012936,30714,4181,CARD,147.98,ECOM,0,HDFC,SBI,PRIVATE,ANDROID,11,8,0,VI,5G,97,1.25,-76,183.28,1,1,0,5,58528.29,466.96,29.4,22.7,0.29,6,2,1,0.0312,0.0609,BANK_SERVER_DOWN
T1012937,36765,8688,UPI,117.99,TRAVEL,0,SBI,YES,PUBLIC,ANDROID,14,10,0,JIO,WIFI,89,0.33,-95,308.14,3,0,0,5,54055.23,1034.47,30.3,18.2,2.53,15,5,0,0.0815,0.1026,MERCHANT_CONFIGURATION_ISSUE
T1012938,22380,2041,CARD,140.78,FOOD,0,BOB,HDFC,COOP,IOS,14,12,0,AIRTEL,WIFI,94,0.67,-81,81.33,3,1,0,417,54624.38,232.44,44.3,21.0,7.31,9,4,0,0.0436,0.0254,LIMIT_EXCEEDED
T1012939,75577,7686,WALLET,186.66,TRAVEL,0,SBI,BOB,COOP,ANDROID,13,12,0,JIO,4G,261,3.57,-85,241.68,3,1,0,548,29989.81,584.18,32.8,18.5,2.08,21,2,0,0.031,0.014,INVALID_VPA_OR_CARD
T1012940,23258,3799,WALLET,89.94,FUEL,0,KOTAK,HDFC,PRIVATE,IOS,13,15,0,AIRTEL,4G,118,0.93,-93,230.61,2,1,0,18,60000.0,226.96,27.5,0.0,3.13,19,2,0,0.0348,0.053,SUSPECTED_FRAUD
T1012941,99717,1641,UPI,82.64,GROCERY,0,HDFC,ICICI,PUBLIC,ANDROID,10,11,0,JIO,5G,90,2.89,-82,89.6,8,2,0,527,43707.05,212.6,49.0,25.3,3.78,5,1,1,0.0414,0.0714,BANK_SERVER_DOWN
T1012942,41846,3909,UPI,50.3,PHARMACY,0,ICICI,SBI,PUBLIC,ANDROID,13,14,0,AIRTEL,WIFI,96,0.82,-84,139.64,1,1,0,919,52586.83,382.37,32.5,21.8,0.57,1,5,1,0.0405,0.0587,INSUFFICIENT_FUNDS
T1012943,74258,7155,UPI,46.79,EDTECH,0,BOB,AXIS,PUBLIC,ANDROID,13,11,0,JIO,WIFI,135,1.37,-80,172.87,2,0,0,1181,56249.31,705.77,37.9,4.2,5.39,12,5,0,0.0081,0.0261,SUSPECTED_FRAUD
T1012944,86269,9209,UPI,157.86,EDTECH,0,YES,HDFC,NBFC,ANDROID,11,8,0,BSNL,4G,187,1.91,-91,115.31,4,2,0,771,51204.69,187.79,63.2,20.5,7.37,2,5,1,0.0631,0.0068,LIMIT_EXCEEDED
T1012945,20689,4284,UPI,62.91,BILLS,0,AXIS,BOB,NBFC,IOS,16,17,0,AIRTEL,WIFI,36,1.05,-82,50.0,4,1,0,29,45586.51,173.66,35.3,18.1,2.35,19,6,0,0.0592,0.0304,NETWORK_TIMEOUT
T1012946,36677,4600,UPI,492.86,ECOM,0,BOB,HDFC,PUBLIC,ANDROID,13,16,0,VI,4G,97,2.99,-92,137.84,1,1,0,699,37299.19,370.22,20.1,20.2,23.5,11,4,0,0.0393,0.0131,INSUFFICIENT_FUNDS
T1012947,62219,5588,UPI,215.47,GROCERY,0,SBI,IDFC,PRIVATE,IOS,17,12,0,VI,4G,124,3.92,-90,141.06,1,0,0,656,24127.2,141.84,47.8,16.9,5.26,21,4,0,0.03,0.027,INSUFFICIENT_FUNDS
T1012948,41007,8895,WALLET,172.73,ECOM,0,BOB,SBI,PRIVATE,ANDROID,11,14,0,JIO,4G,110,0.54,-113,209.73,4,0,0,5,24638.36,459.26,15.5,9.5,1.47,17,4,0,0.0195,0.0716,PIN_OR_OTP_FAILED
T1012949,13257,3742,CARD,152.45,BILLS,0,SBI,IDFC,PRIVATE,ANDROID,8,7,0,AIRTEL,WIFI,140,0.94,-93,173.93,0,1,0,1122,50925.59,294.45,60.0,41.3,4.32,7,0,0,0.0744,0.069,BANK_SERVER_DOWN
T1012950,17095,7291,WALLET,118.84,BILLS,0,IDFC,KOTAK,PRIVATE,IOS,17,13,0,BSNL,4G,143,2.18,-84,135.51,6,1,0,735,52520.66,454.32,54.9,19.8,5.04,6,4,1,0.0958,0.0234,INSUFFICIENT_FUNDS
T1012951,58999,8196,CARD,309.43,ECOM,0,AXIS,SBI,PRIVATE,ANDROID,8,11,0,JIO,5G,86,6.48,-98,95.11,4,0,0,1149,36298.06,243.23,60.1,29.0,6.71,13,6,0,0.0734,0.0249,INSUFFICIENT_FUNDS
T1012952,11586,2554,UPI,175.14,GROCERY,0,BOB,AXIS,PUBLIC,ANDROID,9,12,0,AIRTEL,4G,125,0.36,-78,155.91,6,0,0,5,49066.93,296.63,42.0,6.7,1.01,14,5,0,0.0321,0.01,INSUFFICIENT_FUNDS
T1012953,44080,5453,UPI,78.13,GROCERY,0,PNB,KOTAK,PUBLIC,ANDROID,10,9,0,JIO,5G,133,0.15,-94,100.17,4,1,0,657,39556.83,217.62,51.1,21.7,0.39,13,2,0,0.0724,0.0739,MERCHANT_CONFIGURATION_ISSUE
T1012954,60249,7412,UPI,155.85,FOOD,0,HDFC,BOB,PUBLIC,ANDROID,11,9,0,AIRTEL,4G,170,1.23,-83,74.43,1,1,0,387,52119.73,306.15,23.1,11.7,5.03,16,4,0,0.0517,0.0608,BANK_SERVER_DOWN
T1012955,72810,2232,CARD,112.25,ECOM,0,ICICI,ICICI,COOP,ANDROID,10,15,0,AIRTEL,4G,142,1.5,-75,158.04,3,0,1,280,38993.55,328.33,29.3,33.2,9.1,8,0,0,0.0064,0.0132,INVALID_VPA_OR_CARD
T1012956,42206,7413,WALLET,87.29,GROCERY,0,YES,YES,PUBLIC,ANDROID,12,15,0,JIO,4G,202,1.64,-80,114.41,4,1,0,704,39920.72,134.0,59.2,35.0,2.5,2,5,1,0.0925,0.0354,MERCHANT_CONFIGURATION_ISSUE
T1012957,67315,3766,UPI,179.15,ECOM,0,KOTAK,IDFC,PUBLIC,ANDROID,8,11,0,VI,5G,109,1.9,-83,352.78,2,2,0,862,57671.09,809.51,46.2,23.1,3.98,10,6,0,0.0626,0.0561,PIN_OR_OTP_FAILED
T1012958,94951,3442,UPI,116.0,TRAVEL,0,PNB,PNB,PUBLIC,ANDROID,8,10,0,JIO,WIFI,122,0.63,-74,133.62,8,1,0,588,33830.5,83.47,50.8,30.4,5.37,5,5,1,0.0866,0.0284,INSUFFICIENT_FUNDS
T1012959,83188,9752,CARD,161.42,RETAIL,0,SBI,HDFC,PRIVATE,IOS,12,14,0,JIO,5G,67,1.75,-77,76.22,3,1,0,743,42844.95,161.66,44.9,9.1,1.83,10,5,0,0.0353,0.0121,INVALID_VPA_OR_CARD
T1012960,54546,7164,UPI,120.08,EDTECH,0,ICICI,YES,PRIVATE,ANDROID,12,14,0,JIO,4G,247,0.96,-92,179.58,1,0,1,529,60000.0,485.72,26.5,59.3,9.72,20,5,0,0.0324,0.118,BANK_SERVER_DOWN
T1012961,90980,4336,UPI,95.03,GROCERY,0,AXIS,AXIS,COOP,ANDROID,14,8,0,AIRTEL,4G,160,0.1,-84,115.45,5,1,0,175,55990.72,294.17,47.8,20.9,5.88,17,5,0,0.0284,0.0279,LIMIT_EXCEEDED
T1012962,82991,9791,UPI,140.82,ECOM,0,IDFC,HDFC,PRIVATE,ANDROID,9,12,0,JIO,4G,221,0.57,-78,228.94,1,1,0,491,29955.61,707.67,42.1,2.2,0.71,3,2,1,0.0148,0.0397,BANK_SERVER_DOWN
T1012963,98329,5063,CARD,133.17,BILLS,0,HDFC,YES,PRIVATE,ANDROID,12,10,0,JIO,WIFI,133,2.32,-85,214.11,1,2,0,792,40555.18,469.84,20.6,26.3,1.56,6,0,1,0.0605,0.0672,PIN_OR_OTP_FAILED
T1012964,41081,1946,WALLET,1277.81,RETAIL,0,SBI,BOB,PUBLIC,ANDROID,12,11,1,AIRTEL,4G,174,1.08,-75,157.28,2,1,0,1025,60000.0,276.48,41.9,41.0,14.0,7,4,0,0.1191,0.0368,INSUFFICIENT_FUNDS
T1012965,21834,5353,UPI,174.34,RETAIL,0,BOB,SBI,PRIVATE,ANDROID,11,7,0,AIRTEL,WIFI,136,0.48,-81,53.03,4,2,0,606,41806.12,135.61,57.0,34.7,1.76,6,5,1,0.0128,0.02,INSUFFICIENT_FUNDS
T1012966,74901,2008,UPI,124.53,BILLS,0,BOB,KOTAK,PUBLIC,ANDROID,11,7,0,AIRTEL,3G,241,1.09,-99,81.59,2,2,0,168,56108.04,128.95,43.2,22.6,1.78,6,0,1,0.0556,0.0308,PIN_OR_OTP_FAILED
T1012967,61984,3932,CARD,308.07,FOOD,0,HDFC,HDFC,PUBLIC,ANDROID,13,15,0,AIRTEL,4G,78,1.37,-96,404.09,4,1,0,444,53920.24,1175.21,37.6,20.6,4.9,1,5,1,0.0334,0.0378,BANK_SERVER_DOWN
T1012968,56598,5708,UPI,183.16,FOOD,0,KOTAK,IDFC,PUBLIC,ANDROID,9,10,0,AIRTEL,WIFI,151,1.25,-79,228.18,5,1,0,995,45749.16,549.38,55.7,24.4,0.58,6,6,1,0.018,0.0707,BANK_SERVER_DOWN
T1012969,73271,1828,UPI,101.08,FOOD,0,HDFC,HDFC,PUBLIC,ANDROID,13,14,0,AIRTEL,4G,135,0.49,-110,308.41,4,0,0,976,60000.0,738.18,31.2,24.9,3.79,20,1,0,0.0268,0.0303,NETWORK_TIMEOUT
T1012970,53337,1097,WALLET,141.41,FUEL,0,SBI,YES,COOP,ANDROID,10,12,0,JIO,4G,42,2.64,-90,77.04,2,0,0,1298,55112.89,221.78,19.3,15.5,1.19,20,1,0,0.0581,0.0321,LIMIT_EXCEEDED
T1012971,60059,3218,UPI,272.27,BILLS,0,KOTAK,BOB,PUBLIC,ANDROID,8,8,0,JIO,4G,175,0.56,-106,129.86,4,1,0,538,52576.68,252.88,49.3,14.7,2.5,6,2,1,0.0916,0.0657,INSUFFICIENT_FUNDS
T1012972,57857,9888,CARD,318.23,GROCERY,0,SBI,BOB,PUBLIC,ANDROID,10,17,0,AIRTEL,5G,20,0.8,-95,195.62,1,1,0,848,60000.0,462.66,21.7,17.5,13.37,17,4,0,0.0014,0.0223,MERCHANT_CONFIGURATION_ISSUE
T1012973,33341,2106,CARD,211.67,ECOM,0,KOTAK,PNB,COOP,ANDROID,12,14,0,AIRTEL,WIFI,23,2.64,-87,106.0,3,2,0,787,60000.0,161.38,30.0,8.4,4.73,16,1,0,0.0164,0.0523,INSUFFICIENT_FUNDS
T1012974,23776,5166,UPI,53.89,ECOM,0,ICICI,YES,COOP,IOS,12,14,0,JIO,WIFI,112,1.54,-85,333.41,2,1,0,970,24470.33,675.82,24.9,11.2,2.58,2,3,1,0.0853,0.0189,MERCHANT_CONFIGURATION_ISSUE
T1012975,67723,2235,UPI,279.04,EDTECH,0,ICICI,SBI,NBFC,ANDROID,9,12,0,AIRTEL,4G,222,1.51,-69,50.0,1,2,0,744,60000.0,139.5,59.4,22.0,5.68,1,6,1,0.0188,0.0725,INSUFFICIENT_FUNDS
T1012976,56740,9829,UPI,224.28,GROCERY,0,ICICI,KOTAK,PUBLIC,ANDROID,13,16,1,AIRTEL,3G,187,1.39,-103,268.36,2,0,0,618,51566.07,798.83,51.3,28.3,5.98,9,6,0,0.0907,0.0469,MERCHANT_CONFIGURATION_ISSUE
T1012977,60382,3830,UPI,196.62,EDTECH,0,HDFC,KOTAK,NBFC,ANDROID,8,10,0,JIO,5G,77,0.89,-80,274.44,4,1,0,590,47951.02,1198.4,41.2,30.2,1.82,3,3,1,0.0534,0.0306,MERCHANT_CONFIGURATION_ISSUE
T1012978,15976,4108,WALLET,172.13,EDTECH,0,HDFC,YES,PRIVATE,ANDROID,12,15,0,BSNL,WIFI,49,4.61,-84,50.0,3,1,0,421,46867.9,57.92,34.9,27.9,2.92,7,3,0,0.0304,0.1165,INSUFFICIENT_FUNDS
T1012979,48459,6897,CARD,139.43,TRAVEL,0,ICICI,PNB,PUBLIC,ANDROID,12,14,0,VI,4G,49,0.36,-83,176.28,4,0,0,1453,54113.08,447.68,46.0,15.6,4.43,10,4,0,0.0339,0.0531,LIMIT_EXCEEDED
T1012980,45730,5762,UPI,85.28,RETAIL,0,ICICI,PNB,PUBLIC,ANDROID,12,16,1,JIO,5G,86,0.54,-91,108.8,4,0,0,652,39498.16,96.24,27.6,39.2,0.96,14,5,0,0.035,0.0255,NETWORK_TIMEOUT
T1012981,13490,8961,UPI,78.03,RETAIL,0,KOTAK,KOTAK,PUBLIC,ANDROID,14,7,0,VI,4G,159,1.05,-87,77.99,6,1,0,5,36457.02,159.17,34.9,21.1,10.91,5,4,1,0.0888,0.1192,MERCHANT_CONFIGURATION_ISSUE
T1012982,30649,6425,CARD,89.39,FUEL,0,SBI,ICICI,PRIVATE,ANDROID,12,12,0,JIO,4G,176,0.42,-70,216.11,4,1,0,424,58169.78,171.69,61.5,30.2,2.46,15,1,0,0.0571,0.0609,BANK_SERVER_DOWN
T1012983,41905,4687,UPI,89.62,ECOM,0,BOB,SBI,PRIVATE,IOS,16,13,0,AIRTEL,4G,143,3.29,-91,58.49,0,0,0,113,60000.0,150.74,19.4,29.2,2.27,13,0,0,0.0447,0.0242,INVALID_VPA_OR_CARD
T1012984,42068,1784,UPI,136.53,RETAIL,0,IDFC,YES,PUBLIC,ANDROID,9,10,0,JIO,4G,194,1.2,-87,151.05,3,1,0,5,35900.04,552.06,52.2,14.1,4.57,17,1,0,0.014,0.0712,BANK_SERVER_DOWN
T1012985,13455,6673,CARD,302.47,BILLS,0,IDFC,BOB,PUBLIC,ANDROID,13,12,0,AIRTEL,5G,35,2.31,-111,88.08,1,1,0,343,31415.52,174.83,20.6,15.5,1.83,14,2,0,0.1101,0.1041,INSUFFICIENT_FUNDS
T1012986,81817,4502,UPI,108.54,ECOM,0,BOB,HDFC,PUBLIC,ANDROID,9,14,0,AIRTEL,WIFI,29,0.71,-90,71.32,3,0,0,900,37219.49,136.07,32.2,21.2,0.49,13,0,0,0.0062,0.0212,SUSPECTED_FRAUD
T1012987,80383,9160,UPI,99.25,GROCERY,0,SBI,ICICI,PUBLIC,IOS,16,16,0,AIRTEL,4G,208,2.5,-78,192.89,4,0,0,1005,53714.22,797.86,27.3,20.4,1.17,11,6,0,0.0233,0.0372,LIMIT_EXCEEDED
T1012988,62735,9481,UPI,277.3,PHARMACY,0,SBI,KOTAK,NBFC,ANDROID,8,11,1,JIO,5G,141,2.32,-101,166.53,2,0,0,458,52005.23,454.82,25.0,24.6,5.18,17,2,0,0.0683,0.0111,INSUFFICIENT_FUNDS
T1012989,92467,4348,UPI,183.1,FUEL,0,ICICI,PNB,PUBLIC,ANDROID,11,15,0,AIRTEL,4G,89,2.24,-84,255.91,0,0,0,1051,60000.0,445.23,0.0,15.7,0.85,16,5,0,0.0038,0.0371,NETWORK_TIMEOUT
T1012990,59400,3279,UPI,50.11,TRAVEL,0,IDFC,KOTAK,PRIVATE,IOS,13,10,0,JIO,4G,178,4.22,-91,50.0,4,1,0,5,49397.51,57.18,43.0,7.6,5.92,22,2,1,0.0371,0.008,SUSPECTED_FRAUD
T1012991,14640,1570,UPI,405.51,BILLS,0,BOB,ICICI,PUBLIC,ANDROID,13,15,0,VI,4G,137,2.05,-72,63.85,3,2,0,894,51752.56,135.17,47.0,26.1,7.44,4,1,1,0.0559,0.0719,INSUFFICIENT_FUNDS
T1012992,92088,8627,WALLET,151.48,ECOM,0,AXIS,PNB,PRIVATE,ANDROID,8,15,0,VI,3G,181,2.36,-100,102.84,3,1,0,1268,33588.27,248.49,38.8,17.5,4.09,6,3,1,0.0059,0.1599,BANK_SERVER_DOWN
T1012993,11413,6040,UPI,139.31,ECOM,0,SBI,IDFC,COOP,ANDROID,12,11,0,JIO,5G,96,0.31,-78,115.19,5,0,0,1168,43462.11,205.79,42.9,12.8,2.64,17,1,0,0.0689,0.0362,INSUFFICIENT_FUNDS
T1012994,24437,9698,UPI,328.47,BILLS,0,PNB,PNB,PUBLIC,ANDROID,13,7,0,AIRTEL,5G,140,0.14,-89,68.32,4,0,0,575,24702.27,149.06,29.5,19.6,41.2,20,0,0,0.0264,0.0177,INSUFFICIENT_FUNDS
T1012995,27637,1697,UPI,105.25,RETAIL,0,HDFC,ICICI,PUBLIC,IOS,15,9,0,AIRTEL,5G,146,1.39,-85,88.48,2,0,0,91,60000.0,285.65,24.2,8.7,3.44,16,2,0,0.0276,0.0846,PIN_OR_OTP_FAILED
T1012996,20931,3510,UPI,219.09,FOOD,0,PNB,YES,PRIVATE,ANDROID,12,9,1,JIO,4G,216,0.28,-59,61.89,2,1,0,1003,60000.0,58.14,45.8,22.4,3.82,0,0,1,0.0147,0.0351,INSUFFICIENT_FUNDS
T1012997,18708,8826,UPI,108.53,FOOD,0,PNB,SBI,NBFC,ANDROID,12,13,0,AIRTEL,WIFI,64,1.04,-80,148.67,2,0,0,813,52421.69,216.32,28.4,20.1,14.46,11,2,0,0.117,0.0805,MERCHANT_CONFIGURATION_ISSUE
T1012998,30921,7326,CARD,127.31,TRAVEL,0,AXIS,BOB,PUBLIC,IOS,14,13,0,AIRTEL,4G,82,1.16,-77,226.6,2,3,0,561,57007.05,451.13,62.3,32.5,3.07,2,2,1,0.0741,0.0086,LIMIT_EXCEEDED
T1012999,56732,3198,CARD,42.98,FOOD,0,KOTAK,PNB,PRIVATE,IOS,13,11,0,VI,WIFI,105,0.95,-82,337.31,5,1,0,5,58421.7,936.41,46.9,11.3,1.35,12,1,0,0.0513,0.0386,NETWORK_TIMEOUT
T1013000,55055,6891,UPI,147.2,RETAIL,0,YES,KOTAK,PRIVATE,ANDROID,12,15,0,JIO,5G,86,1.73,-80,346.65,2,0,1,462,52379.66,989.53,26.1,42.0,4.0,11,1,0,0.1095,0.071,MERCHANT_CONFIGURATION_ISSUE
T1013001,26494,5359,CARD,68.85,GROCERY,0,ICICI,KOTAK,PUBLIC,ANDROID,14,9,0,VI,4G,114,2.12,-96,59.18,3,0,0,201,51106.97,140.24,29.4,7.3,1.87,9,4,0,0.0053,0.0145,PIN_OR_OTP_FAILED
T1013002,47592,5654,CARD,84.43,BILLS,0,BOB,PNB,PUBLIC,ANDROID,8,15,0,JIO,4G,56,1.66,-85,153.18,6,0,0,218,16869.23,415.48,52.9,16.9,0.44,10,5,0,0.0547,0.0181,MERCHANT_CONFIGURATION_ISSUE
T1013003,15514,4830,CARD,28.78,GROCERY,0,AXIS,BOB,PRIVATE,ANDROID,11,12,0,BSNL,4G,86,1.35,-88,50.0,2,0,0,745,54238.94,127.12,28.4,18.8,1.4,8,4,0,0.0091,0.0812,BANK_SERVER_DOWN
T1013004,30956,7277,UPI,518.73,PHARMACY,0,ICICI,ICICI,PRIVATE,ANDROID,10,9,0,AIRTEL,3G,141,2.92,-78,212.25,2,0,0,785,53210.55,577.08,21.4,23.9,0.67,8,3,0,0.1157,0.0331,NETWORK_TIMEOUT
T1013005,53727,8714,UPI,399.36,ECOM,0,YES,SBI,PUBLIC,IOS,17,7,0,VI,4G,147,3.65,-100,50.0,1,1,0,5,40420.27,113.08,31.6,21.3,4.38,15,6,0,0.008,0.0331,INSUFFICIENT_FUNDS
T1013006,52855,6394,CARD,80.75,BILLS,0,AXIS,KOTAK,PUBLIC,ANDROID,8,14,0,VI,4G,141,0.62,-82,63.98,5,0,0,186,50813.04,232.56,21.5,15.9,1.46,17,3,0,0.0789,0.0966,BANK_SERVER_DOWN
T1013007,24777,2667,UPI,61.58,PHARMACY,0,HDFC,HDFC,PRIVATE,IOS,17,8,0,VI,4G,191,0.07,-75,105.87,2,1,0,412,46037.2,87.68,27.9,12.4,1.76,23,0,1,0.0035,0.0608,SUSPECTED_FRAUD
T1013008,39714,3778,UPI,227.68,GROCERY,0,ICICI,YES,PUBLIC,ANDROID,9,4,0,VI,5G,132,0.54,-85,207.91,2,0,0,338,54272.13,233.79,38.9,14.7,6.53,14,1,0,0.0449,0.032,INVALID_VPA_OR_CARD
T1013009,65850,9183,UPI,55.24,RETAIL,0,SBI,IDFC,NBFC,ANDROID,9,7,1,JIO,WIFI,147,0.06,-83,109.39,7,1,0,829,33600.53,224.79,67.1,44.3,3.13,1,6,1,0.0378,0.0084,MERCHANT_CONFIGURATION_ISSUE
T1013010,84262,8509,UPI,204.55,BILLS,0,ICICI,PNB,PRIVATE,ANDROID,14,13,0,AIRTEL,5G,137,3.83,-81,289.32,5,1,0,547,51654.56,379.07,75.6,31.2,17.92,6,0,1,0.0148,0.0309,NETWORK_TIMEOUT
T1013011,85902,7563,UPI,107.01,ECOM,0,SBI,YES,COOP,ANDROID,11,13,0,JIO,4G,117,1.25,-74,134.86,1,1,0,752,59271.33,334.01,24.0,18.9,15.39,23,1,1,0.1448,0.0205,MERCHANT_CONFIGURATION_ISSUE
T1013012,56480,6036,UPI,175.19,BILLS,0,ICICI,HDFC,PRIVATE,IOS,13,11,0,JIO,WIFI,111,1.5,-79,208.6,5,2,0,1012,44063.14,415.72,68.9,38.8,11.67,3,5,1,0.0197,0.0308,PIN_OR_OTP_FAILED
T1013013,21161,3541,UPI,71.66,GROCERY,0,SBI,IDFC,PUBLIC,ANDROID,12,11,0,JIO,4G,64,0.27,-78,50.0,3,1,0,729,31528.71,90.03,48.8,28.7,0.64,2,5,1,0.0322,0.24,BANK_SERVER_DOWN
T1013014,26566,7205,UPI,238.7,ECOM,0,SBI,YES,PRIVATE,ANDROID,9,20,0,VI,WIFI,20,1.71,-89,92.94,1,2,0,678,46701.77,282.62,21.3,9.4,3.15,22,6,1,0.062,0.0606,BANK_SERVER_DOWN
T1013015,63611,7637,CARD,179.32,EDTECH,0,AXIS,KOTAK,PUBLIC,ANDROID,11,8,0,VI,WIFI,87,0.28,-83,74.68,8,1,0,5,26626.16,160.08,65.3,33.0,26.67,10,2,0,0.0159,0.027,INSUFFICIENT_FUNDS
T1013016,93496,5599,WALLET,87.24,ECOM,0,AXIS,KOTAK,PUBLIC,ANDROID,14,11,0,JIO,4G,213,0.17,-100,103.78,2,1,1,398,53968.31,521.47,32.0,49.9,1.35,5,0,1,0.0375,0.0663,BANK_SERVER_DOWN
T1013017,70832,3030,UPI,280.41,FOOD,0,ICICI,HDFC,PRIVATE,IOS,13,10,0,AIRTEL,4G,203,3.07,-99,67.0,4,2,0,779,46513.07,116.92,41.1,6.7,0.52,1,6,1,0.1169,0.0875,INSUFFICIENT_FUNDS
T1013018,89067,9633,CARD,332.24,GROCERY,0,PNB,KOTAK,PUBLIC,ANDROID,14,11,0,JIO,WIFI,60,0.29,-87,182.95,2,0,0,259,37048.01,470.49,18.3,18.6,3.69,13,2,0,0.0326,0.0262,BANK_SERVER_DOWN
T1013019,51745,9395,CARD,193.24,GROCERY,0,ICICI,YES,COOP,ANDROID,10,10,0,JIO,WIFI,129,0.92,-88,64.14,4,2,0,653,60000.0,181.94,39.7,7.7,9.08,6,3,1,0.0405,0.1266,BANK_SERVER_DOWN
T1013020,28653,9886,UPI,143.12,ECOM,0,YES,PNB,PRIVATE,IOS,14,14,0,JIO,WIFI,84,1.13,-92,268.04,7,1,0,1161,38630.07,1050.97,54.9,31.1,7.89,23,6,1,0.0949,0.0061,MERCHANT_CONFIGURATION_ISSUE
